text,label
@user Olivia and I were so confused Curtis was going to be THE move tomorrow ,0
Did I mention I am going to the Blue Jays game on Friday? I am going to the Blue Jays game on Friday. David Price is pitching. ,1
"""Calibraska is going to shoot to the top of the charts tomorrow morning, you just wait. Jack and Jack have come so far and I'm beyond proud."" ",2
The sentence for inciting violence on the internet is death-by-drone. David Cameron just told us so. ,0
"""Reality TV star Kim Kardashian and her rapper husband Kanye West announced Saturday the birth of their second child, a baby boy. """"He's"" ",1
"""Ice cube is a genius tbf, didn't know he actually wrote the screenplay for Friday"" ",2
"""Can't sleep. Got a lot on my mind. If I can't get to the WGC tourney in Russia, I really need to fight in Dec/Jan... Gotta stay busy!"" ",0
"""listening to the weeknd on the radio and telling mom I want to see in December and she says """"this is the Zayn guy right?"""""" ",1
"""Terry Collins """"didn't want 2 mess with top of lineup! Having Cespedes hit 3rd &amp; David Wright 4th should be fun to watch!"""" @user ",2
"""When are we going to stop gnawing away at that old bone, Bloody Sunday deaths? It'd be much better if we spent as much effort on IRA deaths!"" ",0
Selena's new album will be out on November 24th with only two new songs. ,1
@user it's gonna at least be a new iPhone event.  It's that time of year ago. The next iPhone comes out on/or around Sept 18th. ,2
@user what I hate is when the sun brings out the men who think they look like David Beckham but dont..put it away!! ,0
I'll upload the rest of my videos from MetLife tomorrow I'm dead. ,1
Christians News Christian Wilhelmsson: How Chippen Will Help the Los Angeles Galaxy May it be worthy. ,2
I've been thinking about it... Does anyone else find it disturbing how Kane may face rape charges and GM's are calling on his availability? ,0
#Loanwatch: Ben Amos (Hull City) into extra time 1-1\u002c in the 1st round of the League Cup. ,1
Guys! Good news! I found the authentication URL for Minecraft which means that I may be getting it unblocked! *fingers crossed* ,2
In a bad mood. So lemme hit you with a #spoiler twofer Tuesday: 1) Han dies 2) Thor is Peter Quill's father Have fun at the movies! ,0
David Bowie on his way to casual Friday at the studio ,1
"@user Yes, enlightening. Because Brentley is emitting light like the sun!  ",2
Iran-Backed Houthis in Yemen Fire Missile Into Saudi Arabia: A missile fired from Yemen Saturday struck the Sa...  ,0
Ice Cube wrote all of NWA's lyrics and the screenplay for 'Friday' so... ,1
Sunday July 19 is National Ice Cream Day!  Come celebrate with a free scoop of ice cream at Altman's from 1 to 6PM! ,2
"@user if Dana White had his head any further up her box he'd disappear. Joe Rogan, too. Fucking paper champion who had 1st real fight."" ",0
@user #unionjfollowme i have maths all day tomorrow +mon and maths GCSE on tue then another maths GCSE and friday a 3hr english exam ,1
Perfect date would be on the beach watching the sun make the hills it's grave while @user played Rolling Stone until his fingers bled ,2
"""Today is My Birthday,the anniversary of the death of Elvis Presley and the birthday of Madonna,I wonder if I'll be famous...I=No Talent |="" ",0
Angela Merkel Urges Brazil to Protect Amazon Rainforest: Brazil and Germany threw their weight Thursday behind the push for a global ... ,1
@user I believe Federer has a good chance of winning the title for the 6th time but he needs to hold his composer against djokovic! ,2
"@user @user I don't think La mon was an economic or military target. So why did the IRa bomb, who were the targets?"" ",0
@user Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation. ,1
Popcorn and Seinfeld sounds like the perfect friday night... #ithinkimgettingold ,2
"""If you're going to Lolla next Friday and seeing a headliner other than Paul McCartney, I will have no respect in your opinion of music"" ",0
On the Sunday Rock Show we have the first broadcast on (Ayr Hospital) radio of the new Iron Maiden single! 5pm. #live ,1
Who wants tickets to Wednesday night's Dress Rehearsal of Aida at Winspear Opera House? Be one of the first 6 to... ,2
Niall had sex gave you tickets thats not love love is when he protects u he takes u on dates he wouldnt put u in the 7th row of the concert ,0
Anyone going to Siberia for the HOD show on Saturday? ,1
@user ok! I hope Jennette visit your city someday and you may have the chance to meet her :D ,2
UK: Chancellor Osborne try to sneak into 1st class train with standard ticket   - Breaking News Buzz ,0
"""Bengaluru, Nov. 25 (ANI): Congress vice-president Rahul Gandhi on Wednesday continued his tirade against the... ",1
Can I just fast forward to the Ed Sheeran concert Saturday ,2
Worse thing about Saturday morning TV! The omelette challenge - pointless and annoying TV\u002c even James Martin looks bored! ,0
Upper Room (our Young Adult Ministry) is meeting this Sunday at 6pm @ the Otto's. Hang out with 20+ Young Adults... ,1
@user @user love that you 2 keep in touch :) one of my favorite DWTS couples & reason I started watching in the 1st place! ,2
"Really hope Chelsea start Baba instead of Ivanovic on Saturday, he's literally aged about 5 years over the summer ",0
"""Before any of my friends think Im referring to them when I talk about """"Bad Blood"""" if u know what happened to me Sunday, u who this is about."" ",1
I LOVE how aggressive both Serena &amp; Venus are being off the 2nd serve return. Murray would lose this match! @user @user ,2
Perhaps a bit insensitive showing the film Four Lions in the run up to the 9/11 10th anniversary..... #justsaying ,0
Jacksonville really sound like the move tomorrow ,1
"""Watching Miss USA tomorrow JUST to see @user perform, I'm obsessed with his voice"" ",2
Fuck around and buss out the vintage John cena shirt tomorrow ,0
"Mrs. Jennings received the window, and deceitful:--had I assure you tomorrow to give _you_; to what you will not Obama's ",1
Wednesday's matchup will be fun now with David Price vs Colby Lewis @user  ,2
"""Shazia Ilmi joined BJP's """"""""Swachh Bharat"""""""" campaign. Noble intentions or may be the fact that no woman likes to be ignored for a long time."" ",0
"@user Your sim is active, may we know the response you are getting, kindly insert the sim in a Nokia phone preferably ",1
Where will Arsenal finish this season? 4th. 36% of voters agree with me. ,2
@user Damn\u002c I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn\u2019t* eat all 12 alone... ,0
Guys... I'm seriously... #Stonehill right now... unranked and beating #3 #NewHaven in the 4th quarter... CBS College Sports... ,1
"In May I sent a Children at Nature Play sign to First Lady Michelle Obama. Today, I received a thank you note... ",2
I realize Bellamy is a freshman QB but the play selection leaves a lot to be desired\u002c option toss on 3rd and 7 #CmonMan ,0
Wonder whether it'd be a good idea if sis and I went to the movies tomorrow to see Paper Towns. ,1
"""I will be purchasing the new Batman on dvd tomorrow, my sunday night is going to be awesome!! #batmanrules"" ",2
@user Stop Paying For Floyd Mayweather's PayPer Views this Berto Fight is a joke Don't Buy the Fight then he may fight Top guys ,0
@user you need to get that Dwight Howard jersey to wear to the game tomorrow #Lakers ,1
@user @user @user may get this but still gotta finish Batman (brilliant game) and just picked up Mad Max on the cheap. ,2
At the heart of the Boko Haram is the huge issue of poverty. These people have no reason to want to live till tomorrow. -#Oshiomhole #Edo ,0
Super clubhouse $8.99 in the Curtis restaurant Tuesday. Add soup for a buck ,1
Tomorrow is National Ice Cream Day. I will celebrate all day. ,2
@user 1st/2nd gen Kpop is not their taste ! I'm being sarcastic and say my boys are OLD cause that's what other fandoms say about them ,0
Chuck Norris cut off his left nut and donated it to science. You may know it as Jupiter. ,1
Are you interested in interning with Nike? Nike Info Session: September 16th at McClelland Park RM 402 from 5pm-6pm ,2
i am not in the state of mind to take the ACT tomorrow ,0
"@user @user Thor was MCU's 4th movie, the same will be when Wonder Woman hits theatres"" ",1
Mariah Carey's Twins Hilariously Stole the Show at Their Mom's Walk of Fame Ceremony | Fox News Insider ,2
Bobby Jindal why do you hate women? Planned parenthood may be only access to reproductive health care. @user #StandwithPP ,0
@user please please would you consider singing etta James at my wedding in may? We chose the song coz of you <3 ,1
Okay for sure going to go watch Southpaw and Paper Towns tomorrow ,2
@user this why people don't believe anything Hillary say this person will soon take the 5th ,0
"""\""""""""Even when you\u2019ve bought your 6th investment home with Harry Styles and Sakina calls Niall \u2019sayang\u2019 or \u2019abang\u2019 cause they kahwined\"""""""" omf"" ",1
I hope Kanye West is the lead on the 3rd season of true detective. Because this script is writing itself. #MTVVMAs ,2
Jealous of all the people going to see U2 in October :( ,0
@user Big Brother coming back (US v UK). 20th anniversary of Blur/Oasis battle which Blur won with Country House. ,1
"""Tomorrow is National Hot Dog Day! At 1 PM tomorrow, meet us in the 1st floor lobby for a delicious lunch treat! ",2
@user I don't know why they haven't put Siri on the iPod 4th Gen. ,0
34-state Islamic military bloc against terrorism announced: Riyadh: Saudi Arabia on Tuesday announced the form... ,1
I have an art show this Saturday it starts at 10am at the Lexus dealership grand opening on Virginia.  Please Share!!! ,2
@user I miss the -30 January days ,0
Is the 20th anniversary PS4 still the coolest special edition console ever? ,1
"@user loving the beta Vahn, even playing it on PC with a  PS4 controller without aim assist, can't wait for November 6"" ",2
@user @user @user cuz I think Sean pains goofy ass did this. Gucci hates that nigga. This the 2nd time also ,0
Jordan Farmar may contain nuts! I got laid last night bc of it ,1
It was fun to see the excitement on the 6th graders' faces. And some of them seem to be iPad pros already! ,2
The ONE time we want to use the Amazon Prime streaming and it's down... grrr ruined my Sunday night! @user ,0
If it\u2019s true that Vitali Klitschko has retired then Arreola &amp; Stiverne are ranked 1st and (cont) ,1
Well done to Justin Bieber - Love Yourself is the Ultimate UK Chart No1 for a 4th week. Can he hold onto the top... ,2
@user Vandals in Oakland same as the night before in SF with Afghans grown in. ,0
"""Beltran padding up his 2nd half of the season numbers. Actually, everyone can do that with this Red Sox pitching staff today. #NYYvsBOS"" ",1
"@user Prayers for all of you today. May God carry each one of you during this sad time """"Footprints in the Sand"""",  RIP Frank Gifford"" ",2
Shammi Kapoor funeral on Monday as tirbutes pour in - Channel NewsAsia: Known as the Elvis Presley... #ElvisPresley ,0
"""SUNNYBANK. Come along to our FREE Fertility Information Morning at Sunnybank, Brisbane this Saturday the 13th at 9am.  To Register:..."" ",1
"@user Niall, hope you have a free night tomorrow 2 catch @user on TG4 &amp; tell all our friends. It's not @user Seachtar, it's better!"" ",2
RVP is getting the Hulk Hogan treatment by Man Utd. No mention of him at all. Pathetic considering he won us our 20th title. ,0
"@user thank you sir Jonathan, on another note, Curtis tomorrow with Bryce Quandel and I?"" ",1
@user @user @user @user Happy Monday Folks!! Love the show aka Pulse of Jiujitsu!! ,2
"""12 Aug 2015 - one day, 3 countries (Philippines, Egypt, Afghanistan) 6 infidels murdered by Muslims  #tcot #ccot #TeaParty #tgdn"" ",0
"@user 3rd party logic dictates: ""That if it makes too much sense and a Nintendo platform is involved, it's simply not worth it!"" ",1
Yes I am spending my Friday night listening to the Bee Gees on loop. Don't hate. ,2
@user that sucks. I'm forced to listen to Kpop on Thursday class. I guess my cells in brain are going to die out. ,0
